ID,Text,Label
ID_JyQlwdqh,"  tinkakalongosola za ntchito okaona nyanja amakawonadi mvuu zomwe mawuwa apherezedwa ukwati wa amos mazinga wa ku dowa mmudzi mwa ngozi t chiwere regina mkonda wa ku mulanje mmudzi mwa reuben 
   wenela pasintha zedi   anatchereza   tidakumana ku sukulu ku chiradzulu awiriwa akuti adakumana kuofesi ya maphunziro ku nathenje 2014 atamaliza maphunziro zauphunzitsi komwe amakolongosola za komwe azikagwirira ntchito 
  amos adati atangomuona regina mtima udadumpha kwambiri 
  amos rehina kupsopsonana tsiku la ukwati wawo ndine mwa omasuka pagulu tsikulo ndidaona nyenyezi yothobwa mmaso adatero amos 
  akuti panthawi yomwe amayembekezera kuthandizidwa mpamene adapeza mwayi wolankhulana msungwanayo adacheza mpaka kupatsana nambala za foni 
  kusiyana kwa pamenepo kudali madzulo atalandira thandizo kudali kusiyana pamaso chabe macheza adapitirira kudzera palamya 
  tidakhala yaitali tikuchezerana palamya mpaka tsiku lina nditalimba mtima ndidayambitsa nkhani ya chikondi kunena zoona ndidalimbana naye mpaka adatheka adatero amos 
  akuti chikondi chake regina chidakula kwambiri kaamba ka khalidwe lake lokonda kupemphera zinthu mwa nzeru modzilemekeza mwasangala 
  regina adati poyamba adamutenga amos mchimwene pangonopangono chikondi chidayamba kumugwira moti samafunanso amos adzagwe mmanja mwa munthu wina 
  adati amakanakana poyamba mtima udali utalola kale amafuna kuona amos adalidi munthu wachilungamo wosangofuna kumuseweretsa 
  sindidafune munthu woti kugwa naye mchikondi panthawi yochepa kenako nkukhumudwitsidwa ndiye ndimayenera kuonetsetsa ndikudzipereka mmanja oyeneradi adatero regina 
  ukwati adamangitsa kumpingo wa ccap 
",ECONOMY
ID_KEMuRvGg,"boma la dedza layamba kugawa zipangizo zotetezera akhungu la chialubino by glory kondowe oads/2019/06 gettyimages-534951278 612x612.jpg 612w sizes=""(max width 300px 100vw 300px />anthu akhungu ili akusowa chitetezo ntchito yogawa zipangizo zotetezera omwe khungu la chialubino(pachingerezi security alarms yayamba mboma la dedza 
 pokhazikitsa ntchito yi wachiwiri kwa woyanganira ntchito za apolisi mbomalo assistant supritendent paul zitha ntchito yobweretsa chitetezo kwa omwe akhungu la chialubino kuteteza munthu aliyese ya wina aliyese osati apolisi okha 
 assistant supritendent zitha anapitiriza kupempha adzikhala umodzi ponena umodzi umabweretsa mtendere ku dera ngakhalenso ku 
 mwambo wokhazikitsa kugawa kwa zipangizozi unachitikira mmudzi mwa nambirika kwa mfumu yayikulu kachere mboma lomwelo la dedza 
",HEALTH
ID_KJSusJLr,"nthalika amema mamembala cmo achilimike wolemba sylvester kasitomu wp content uploads/2019/09 nthalika.jpg alt= width=""330 height=""247 />wapempha bungwe la abambo lichilimike mpingo nthalika mfumu parishi ya nthawira arkidayosizi ya blantyre elizeo nthalika loweruka alimbikitsa bungwe la abambo la catholic men organization cmo ku holy trinity matawale parish dayosizi ya zomba lidzitenga nawo gawo padzochitika chitika za mpingowu 
 nthalika alankhula mbindikiro wa tsiku limodzi wa bungwe la abambo la catholic men organization cmo mparishiyo 
 ati abambo udindo waukulu zochitikachitika za mpingo kotero ndikofunika adzikhala patsogolo pazochitika zilizonse mpingowu 
 azibambo gawo lalikulu mumpingo kaamba koti amene mutu wa mawanja ndiye akuyenera akhale patsogolo kulimbikitsa akazi kutenga nawo gawo zochitika chitika zamumpingo anatero nthalika 
 poyankhulapo wapampando wa bungwe la abambo la ku holy trinity matawale parish dayosizi ya zomba nicholas mwisama ati anakonza cholinga chofuna wina adziwe udindo mpingo 
 abambo akuyenera kudziwa mutu wa mpingo akuyenera patsogolo kuphunzitsa onse zabwino zachikhristu kutenga nawo gawo mmiyambo iyi anatero mwisama 
 mwazina mbindikorowu unasonkhanitsa nthumwi za mbungwe la abambo ochokera ma tchalitchi onse amuparishiyi 
",RELIGION
ID_KRCmVpcF,"yodep ipereka mbuzi kwa ana olumala wolemba thokozani chapola bungwe la youth and development productivity yodep lapereka thandizo la chimanga mbuzi kwa ana omwe ma ulumali osiyanasiyana mboma la zomba 
 woona za mapulogalamu ku bungweli joy mwandama ati bungwe lawo lachita njira imodzi yofuna kuwalimbikitsa anawa kupeza chakudya pomwe akumapita ku sukulu 
 pamenepa mwandama alangiza makolo anawa asamachite manyazi pomwe akufuna kutumiza anawa ku sukulu ponena aliyese ufulu wolandira maphunziro mdziko muno 
 makolo manyazi ana olumala sizimayenera choncho ayi mwana atumizidwe ku sukulu posatengera olumala wa lungalunga anatero mwandama 
 mwa zina bungweli laperekanso ndalama zokwana 3 hundred sauzande kwacha kwa anawa 
 mai nduuzayani wasili mmudzi mwa makambanjira mwa makolo anawa ayamikira bungweli kaamba ka thandizoli 
 zomwe achita bungwezi zosangalatsa zipangitsa miyoyo ya anawa pamodzi ipite patsogolo anatero wasili 
",SOCIAL
ID_KRYLZxlo,"  luso la mpira ndilo lidandidolola sabata zapitazo sindi simtowe adamanga ukwati ardron msowoya mnyamata yemwe akugwira ntchito ku inde bank kwa amene amadikirira sindi pepani mtima wa njoleyi wasankha wokha 
  kodi sindi katswiri womwetsa zigoli mtimu ya malawi queens adakumana wachikondi ardron akuti lidali tsiku lomwe adasiya ntchito yake ya mbanki ulendo ku byc kukaonera njoleyi ikudoda osati masewero 
   chakwera akwanitse malonjezohrdc   masankhidwe nduna autsa mapiri chigwa   malonjezo ayamba kuoneka sindi ardron tsopano thupi limodzi akuti wakhala akuwerenga munyuzipela za luso la sindi kotero adaganiza zoti akadzionere yekha momwe namwaliyu amachitira 
  adatchera mafainolo chikho cha og issa pamene timu ya sindi tigresses inkakwapulana diamonds ndiyetu ati udalipolipo 
  ardron atangofika pabwalopo akuti adafunsa amulozere sindi atandilozera sindi uyo ndidamuitana kumupatsa moni sindidathe amayenera alowe mbwalo akadandipatsa yaitali ndimafuna ndipemphe nambala yake pomwepo 
  masewero atayamba ardron adasangalala ntchito za sindi akuti amati akadumpha kuthamanga kuchinya zigoli mtima wa ardron udakanika kudzigwira adakalephera kugona 
  pakutha sabata adali atapeza kale nambala ya sindi may 2014 macheza sadachedwe apo akuti amangocheza munthu mnzake 
  august 2014 ubwenzi udayamba nditulutse chichewa zidavuta zimaonetsa amafuna mnzake woyambitsa amasowa adatero ardron 
  june ndidamulembera uthenga wapafoni sadayankhe ndiye ndidamulemberanso wina darling why are you not responding chiyambi cha ubwenzi wathu chidatero adatero mnyamatayu amene wachita kulowola sindi 
  ukwati udali 6 august ku red cross church of christ mumzinda wa blantyre 
",SPORTS
ID_KWkxNFSs,"  tidziwane enock balakasi wa joy radio atolankhani mdziko muno amakumana zokhoma zambiri makamaka pofuna zoti auze wa amalawi mwa zifukwa zina kusoweka kwa lamulo lothandiza atolankhaniwa azitha kutola nkhani paliponse popanda chowapinga nkhani yomwe pakalipano ili mkamwamkamwa steven pembamoyo adacheza enock balakasi wa kanema wayilesi ya joy pankhaniyi 
  balakasi ufulu wolemba uli papepala basi dzina lako ndani mbale   wenela pasintha zedi   anatchereza   tidakumana ku sukulu ku chiradzulu dzina langa enock balakasi wachiwiri mbanja la ana 7 ndimachokera mmudzi mwa matandika kwa t nkula mboma la machinga ndimayanganira ofesi ya lilongwe ya kanema wayilesi ya joy ndidalembedwa ntchito mkonzi mtolankhani 
  udayamba liti za utolankhani utolankhani ndidauyamba 2007 nditamaliza maphunziro anga kusukulu yophunzitsa ntchito ya blantyre business college yemwe adandilimbikitsa nditsatire za utolankhani malume anga dr rodrick mulonya ndikupitirizabe maphunziro zautolankhani sindidafike pomwe ndimafuna 
  zimaonekatu atolankhani mdziko muno amavutika apeze nkhani kodi vuto nchiyani choyamba ndivomereze ufulu wolankhula kulemba ulipo kandodo kokwapulira kamakhala mkhundu ufuluwu umaoneka uli papepala basi ukwaniritsidwe pamavuta mwachitsanzo chabe atolankhani akhala akugubuduka kupempha pakhale lamulo lowapatsa mphamvu zogogoda khomo lililonse kukatola nkhani lija amati access to information ati zikuoneka akuluakulu maganizo pankhani imeneyi lamuloli litangotheka zonse zikhoza nkumayenda pantchito ya utolankhani 
  nkani ina ndiyakuti zambiri mdziko muno pamatenga chomwe chachitika chimveke momwe maiko anzathu amachitira pamenepanso nkhani ya lamulo lomweli mbali ina tikhoza kunena lamuloli limatengapo gawo lake kwakukulu kusowa kwa zipangizo nyumba zambiri zoulutsa kusindikiza nkhani muno malawi zilibe zipangizo zokwanira momwe makampani akunja mukunenawo mwachitsanzo kuno kwathu pakakhala zochitika zambiri timadalira omwe akonza zochitikazo anyamule atolankhani komwe kuli kulakwitsa pamenepo mumakhala mwayamba kale kugwa mbali ya okutenganiwo njira yabwino ikadakhala yoti makampani oulutsa kusindikiza nkhani akhale zipangizo zawozawo akafuna kukatola nkhani asamakhale mbali ina iliyonse 
",SOCIAL ISSUES
ID_KYHVQyVO,"papa wapempha aleke manyazi nkhani za mulungu mtsogoleri wa mpingo wa katolika lonse papa francisco wapempha khristu asamachite manyazi kuwonetsa kukondwa kwawo nkhani za mulungu 
 papa wanena nsembe ya ukalistia yomwe anatsogolera lero ku tchalitchi la casa santa marta 
 kufalitsa uthenga wa mulungu kutha kosavuta khristu azifalitsa uthengawu mtima wokondwa 
 papa anapitiriza kunena kupatula mulungu akhristu ayenera kugawira wina nzake madalitso omwe nawo momwe davide anachitira 
 mtsogoleri wa mpingo wa katolikayu anapitiriza kunena khristu akuyenera mokondwa kukondwa kwake kosapitilira muyezo 
",RELIGION
ID_KaYlbErN,"  basi ayisempha   wenela pasintha zedi   anatchereza   tidakumana ku sukulu ku chiradzulu   tsiku limenelo sitidakhale wenela palibe ojiya osolola osenza oitanira amene adatsala wenela 
  tidakwera galimoto la wina kulowera ku lilongwe si timapita kuja kulikulu la boma kumene masamu ogula mmera asokonekera 
  sindingakambe nkhani imeneyo tonse tikudziwa lingaliro la dizilo petulo palibe malinga kufotokoza kwa joloji chiponda lidali logula chimangacho ku brazil zoona mpaka kuoda chimanga ku brazil nkhani ya chimangayi kwa ndiyongotaya moya pete adalamula asilikali ake kukwidzinga uja wogona amayi oposa 100 akulephera kulamulanso amene akuganiziridwa kukazinga mmera wa tonse wenela zosamveka konse mzimayi woti akufuna kugula chimanga choti adye pakhomo pake mmalo mopita yekha kumsikako kutuma wina akamugulire kenako nkumadandaula waberedwa abale anzanga tingoyerekeza mwalemba wantchito ndiye mukumukaikira anaba ndiwo kenako mukuuza akazi amuna anu afufuze momwe anabera ndiwozo wantchito wanu akapita pachulu nkumakuwa sindinabe sindinabe chomwe ndimadabwa wenela nchakuti nchifukwa chiyani amafuna kutalika zala pankhani za chimanga tidamvapo adona hilida adagulitsa matani ochuluka kupita nawo ku kenya nanga za thursday jumbo uja naye adadyapo zake za chimanga za makuponi ndiye ndisachite kunena 
  nsataye nazo 
  chaka chino talowa talowa adani omwe akufuna moyo wanga aononge chauta thandizeni iyi nyimbo imene tinkamvera mugalimoto ya amene adatitenga tidafika kubwalo la mpira latsopano kumene zipolopolo nyerere zimamenyana munthu nkupha nyerere poyiwombera ndidangomva adathyola mipando kutenga makalilole zina zotero abambo ankalowa kuzimbudzi za akazi utatha mpira sindikudziwa udatha abiti patuma adandikoka timuthawe uja 
  tidakakwera basi imene sindikuyidziwa mudali anyamata chimwemwe kwambiri amangoti 5 kwa 1 5 kwa 1 onse atamuona abiti patuma adakuwira limodzi abiti patuma yo yo yo wina adamukumbatira wina kumupsopsona patsaya 
  osadanda mwayiphula basi ndikuthangatani nonse mbasi momwe muno adatero abiti patuma 
  abale kudalitu kulandirana basi imamveka ndithu mashoko siali komabe mmodzimmodzi adali kulandira chithandizo kwa abiti patuma 
  adati tinyamuke ulendo wobwerera wenela 
  tili mnjira yemwe amaoneka wa anyamatawo adati tikakafika ku mwanza tikadzera kwa ayaya tikayamike watithandiza kupeza basi 
  ulendo wa kwa ayaya sunatheke basi idatchona manjawira poyamba tinkadya kanyenya mwina iyenda kenako kudali kusaka mango ngumbi zina mpaka mdima udagwa 
",WITCHCRAFT
ID_KdaYpaeo,"  kulira chimwemwe   banki mkhonde adali chidwi choyamba bizinezi atukuke kusowa kwa mpamba kumapondereza khumbolo sanderson yuba wa mmudzi mwa namalima kwa t nazombe mboma la phalombe adakanika kutenga ngongole kubanki kaamba kosowa chikole kuopa chiongola chokwera 
  lero mkuluyu mwa makhumutcha mderalo ngongole yomwe adatenga kubanki mkhonde kuyamba bizinezi ya matabwa mpaka wamanga nyumba ya malata kugula njinga ya moto ziweto 
   chakwera akwanitse malonjezohrdc   masankhidwe nduna autsa mapiri chigwa   malonjezo ayamba kuoneka mabanki mkhonde afalikira mdziko muno kupanda banki mkhonde loto langa loyamba bizineziyi si likanakwaniritsidwa bwenzi ndili mpopangolo wa mmudzi bankiyi idandithandiza kupeza mpamba adatero yuba 
  yuba mwa amalawi omwe miyoyo yawo yasintha cha mabankiwa si onse otenga nawo mbali akusimba lokoma akumana zikhomo kusokoneza ngongole zawo za banki mkhonde muumphawi 
  mwa janet mawata wa mboma la phalombe lomwelo yemwe atakanika kubwenza ngongole ya k20 000 adalandidwa katundu 
  wina yemwe tisamutchule dzina ku zomba adalandidwa nyumba kaamba ka ngongole ya k250 000 padakalipano umoyo ukuvuta 
  pakutha chaka mmizinda mmatauni akumagawana ndalama zochuluka mpaka k7 miliyoni kuchoka kubanki mkhonde ndalamazi zimasungidwa mnyumba mwa membala wosankhidwa kutero osati kubanki 
  zidachititsa wakale wa banki mdziko muno ya reserve bank of malawi rbm charles chuka kunena mabanki mkhonde sakufunika akusokoneza kayendedwe ka chuma 
  mabungwe atsutsa 
  wa community savings and investing promotion comsip bungwe lomwe limayanganira mabanki mkhonde tenneson gondwe adati kutero kusokoneza cholinga cha ndondomekoyi yomwe imapereka mpata wa ngongole kwa osowa 
  anthuwa amasonkha ndalama zomwe amabwerekana kuyamba mabizinezi kugawana pakutha chaka kulowerera kwa rbm kungasokoneza miyoyo ya akufuna angopanga banki ya kumudzi yomwe izikwaniritsa zosowa za adatero gondwe 
  kafukufuku wa bungwe la finscope adapeza 50 100 onse mdziko muno kuthekera kofika ku mabanki pamwamba 21 100 wo amene mabuku ku mabankiwo 
  zotsatirazi zikupereka mpata kumabanki mkhonde ochuluka poonjezera chiongola chochepa chomwe amapereka ngongole iliyonse 
",ECONOMY
ID_KezdVoQO,"akhristu udindo wosamalira chilengedwe chilolo vicar general wa dayosizi ya zomba vincent chilolo ati akhristu udindo waukulu wosamalira chilengedwe chomwe chofunika kwambiri moyo wa munthu 
  chilolo amayankhula loweruka ku st charles lwanga parish pomwe akhristu parishi yi amakhadzikitsa ntchito yodzala mitengo 
 ati parishi yo iwonetsetsa mitengo yomwe yadzalidwayi ikusamalidwa cholinga chodzalira mitengoyi chikwanilitsidwe 
 chaka chaka timadzala mitengo pena timatayilira kusayisamalira ndiye mitengo imeneyi isamalidwe ikule kukwaniritsa cholinga chathu anatero bamboo chilolo 
 mau ake moderator wa st charles lwanga parish immaculate chamangwana achita pofuna kukwanilitsa imodzi mwa za masomphenya dayosizi yawo ya zomba 
",WILDLIFE/ENVIRONMENT
ID_KfcWSeGQ,"  malawi mdima zasokonekera malawi pamoto wosaneneka kuzimazima kwa magetsi akumudzi akugona kuchigayo kudikira magetsi pamene alimi ngombe zamkaka akutaya mkaka 
  loweruka usiku cha mma 10 koloko pamene timafika pachigayo cha muhiriri mdera la mfumu kasisi mboma la chikwawa 
   chakwera akwanitse malonjezohrdc   masankhidwe nduna autsa mapiri chigwa   malonjezo ayamba kuoneka si zidaonekenso amayi kugona mchigayo podikira kugayisa chimanga 16 atatu mwa abambo pachigayopa kudikira magetsi anayi okha ndiwo maso pamene onse agona 
  matumba chimanga mapira andandana magetsi akayaka agayise magetsiwatu akuti adazima lachisanu mmawa 
  nane pali wachikulire wothodwa sindikudziwa ayaka yanji ndabwera mmawa cha mma 7 adatero mayiyu ezelesi stanton wa zaka 60 
  atayaka stanton sangabwerere kumudzi wayenda mtunda wa makilomita 8 
  awa ndiye mavuto adzaoneni akudikira magetsi ayake chigayo cha ku chikwawa kulibe ufa ndasiya ana ndibwerere ndiye sitikadya ufa udatheratu adatero mayiyu 
  awa ndiwo mavuto amene akungana kumudzi pamene bungwe lopanga magetsi la electricity generation company of malawi egenco likungopanga pafupifupi theka la magetsi amene lino likufuna 
  zikupangitsa aku chikwawa azitha masiku awiri osaona magetsi 
  eleni kalavina wa mmudzi mwa chikalumpha akuti mwezi wa november wokha wagona kuchigayo kanayi kudikira magetsi agayise 
  pamene timafike chigayopa kalavina adali mtulo adadzidzimuka pemene mwana wa miyezi 7 amalira adadzuka kumuyamitsa 
  pachigayopatu pali ana oyamwa anayi amene agona kumimba kwa amayi 
  ambuye adzatitenge lino latopetsano kalavina adatero mwina nkukaona zina kumwambako 
  kodi ambuye abwera liti tatopa abale adati kuzimazima kwa magetsi kukuzuza moyo wawo mabanja 
  zina amunanga amandikaniza ndisadzagone kuno poganizira mwina ndikukayenda amuna pamene si choncho adatero 
  pamene imathamangira 12 koloko usiku wina adafika pamalopo mokuwa kodi kuli akazanga kumeneko bamboyu davie kachiza wa zaka 49 amachokera mmudzi mwa josamu mdera la mfumu katunga mtunda wa makilomita 7 kudzasaka mkazi 
  ndakhala ndikumudikira mpaka sakubwera ndanyamuka cha mma 9 koloko usiku ndisake chigayo chomwe adatero mkuluyu 
  wasiya mwana wa zaka 14 wina wa zaka 9 pachigayopo padalibe mkazi adatsetserekera ku chigayo china komwe adakamupeza 
  kachiza adapempha atsogoleri athetse mavuto amene akunga malawi tivomereze zinthu sizili mdziko muno malawi waipa adatero kachiza 
  nyakwawa zakaliya idati anthuwa alibe kothawira amayenera ayende mtunda wa makilomita 17 akapeze chigayo cha dizilo 
  adati mantha ake kugona kuchigayo kumayenda usiku kusaka magetsi zachisoni anthuwa atha kuchitidwa chipongwe kwawo akumasiya ana pamene makolo kuchigayo adatero zakaliya 
  pamene timachoka chigayopo mmama wa lamulungu nkuti magetsi asadayakebe akuti adayaka cha mma 5 madzulo lamulungu 
  mavutowa sadasiye malo ku ntcheu thyolo nkhata bay akuti ayamba kumasinja pamanja pamene akuyenda mitunda yotalika kusaka chigayo cha dizilo 
  tayamba kusinja pamanja kuno adatero mfumu kabunduli ya mboma la nkhata bay 
  boma lisagawe pakati escom zomwe zikubweretsa mavutowa aleke escom izipanga kugulitsa yokha magetsi idaonjeza choncho mfumuyo 
  samuel mugwa mlimi wa ngombe za mkaka wa kwa goliati mboma la thyolo akuti akusowa kogulitsa mkaka makampani ogula mkaka ayimika kaye cha kuzimazima kwa magetsi 
",ECONOMY
ID_KfoNZTth,"  aziputa dala amuna ambiri amakonda zongotenga asungwana osawadziwa nkukagona nawo ku maresitihausi 
  zikatha amaoneka wochenjera komatu amaiwala zina akhoza kugwa nazo mmavuto oopsa 
   chisale watuluka nkumangidwanso   sipakala waimitsa nyumba ya malamulo   chakwera akwanitse malonjezohrdc tsikulo katakwe adali paulendo wobwerera ku lilongwe ku blantyre pomwe adamuona msungwanayo pagulu la omwe adali pasiteji ya basiyo mwana wamkazi adawala duwa pakati zinyatsi 
  phazi la katakwe lidagwa buleki mosaliuza adaima chapatsogolo nakodola msungwanayo msungwanayo sadanyamuke yomweyo 
  adatulutsa kagalasi mchikwama chake cha mmanja ndikupaka kaye lipisitiki milomo yake kenaka adaponya magalasi akuda mmaso mwake 
  adayenda modzithyola catwalk wamtalipo msungwanayo adali mdiresi lothina lalitali lomwe lidaumba thupi lake 
  atalowa mgalimoto mpomwe katakwe adaona diresi la namwaliyo lidali siliti yofika mpaka muntchafu 
  katakwe adazunguzika mutu mmoyo mwake adali asadaonepo msungwana wokongola namwaliyo 
  mumtima adadzitsimikizira ayenera kutulutsa kukhosi asadafike ku lilongwe 
  galimoto lidadya mtunda uku awiriwo akucheza msungwanayo adati dzina lake lidali jo 
  katakwe adapeza msungwanayo amachitako kachakumwa koledzeretsa ankaima mmalo osiyanasiyana nkumakonkhako ka mowa mmene ankayandikira ku lilongwe nkuti atathodwa ndithu 
  katakwe sadatulutse kukhosi komabe nkucheza kwawo kudapezeka awiriwo adagwirizana zokagonera limodzi ku resitihausi 
  atafika lilongwe adapita kumalo angapo achisangalalo mmene imafika pakati usiku adapita kukagonera limodzi ku resitihausi 
  adayamba kudzuka adali katakwe adakasamba kubafa pobwera anadabwa kuona msungwana uja asadadzukebe adamugwedeza mwana wamkazi adangoti thapsa 
  adamugwedezanso msungwanayo ulendo uno mwa mphamvu msungwana adangoti lobodo apa mpomwe katakwe adazindikira kena kake kavuta mtima wozama adaona msungwana adali atamwalira 
",SOCIAL ISSUES
ID_KhEOTFUg,"  si zonyengerera 2016mkulu wa polisi kalikiriki kukonza mapulani chaka chatsopano cha 2016 mapulani ake akukhudza umbanda ziphuphu lake si lino waneneratu wa polisi mdziko muno lexten kachama 
  kachama adalankhula 31 december 2015 pomwe apolisi amakondwerera chaka chatsopano kulikulu la polisi ku area 30 mumzinda wa lilongwe 
   chakwera akwanitse malonjezohrdc   masankhidwe nduna autsa mapiri chigwa   malonjezo ayamba kuoneka lexten kachama chaka cha 2016 chikhala chaka cha chitsanzo pankhani yolimbana wa uchifwamba umbanda ziphuphu tithana zigawenga zonse onse omwe akufuna kulemera kudzera mziphuphu adatero kachama 
  adati mchaka cha 2015 apolisi adayesetsa kulimbana wa uchigawenga umbanda ngozi za pamsewu zidakwera 18 pangozi 100 zilizonse kuyerekeza mchaka cha 2014 
  kachama adati chimodzi mwa zifukwa zomwe zidachititsa ziphuphu zomwe apolisi apamsewu amalandira kwa eni galimoto zosayenera kuyenda pamsewu 
  nkhani ya ziphuphu imodzi mwa nkhani zomwe apolisi amatchuka nazo makamaka pamsewu komabe ndinene si apolisi onse omwe apolisi ochepa chabe adyera adatero kachama 
  adati chaka chino akhwimitsa chilango chomwe apolisi opezeka mlandu wa ziphuphu amalandira adachenjezanso omwe amakopa dala apolisi ndalama zinthu zina awatsekere milandu yawo 
  malinga kafukufuku wathu wapolisi wongolembedwa kumene ntchito maka amene satifiketi ya fomu 4 amalandira ndalama zosaposera k50 000 asanaduleko msonkho 
  mmene mitengo ya zinthu ilili panopa nkosatheka munthu akwaniritse zofunika pamoyo wa tsiku tsiku malipiro achepa awa poganizira chakudya nyumba ya lendi fizi ya ana asukulu zovala zina zotero zofunika pamoyo wa munthu 
  mwina ichi nkukhala chimodzi mwa zifukwa zomwe wa katangale ziphuphu watenga malo pakati apolisi 
  kachama adalonjeza apolisi ayesetsa kugwira ntchito yokomera adati zitheke akuyenera kutengapo gawo makamaka potenga apolisi abwenzi powatsina khutu akawona zodabwitsa mmadera momwe akukhala 
  pothirapo ndemanga wa bungwe loona za maufulu la centre for human rights and rehabilitation chrr timothy mtambo adati uthenga wa wa polisiyu wafika panthawi yoyenera pomwe malingaliro zauchifwamba za 2015 akadali mmitima 
  adati mchaka changothachi uchifwamba udakula mpaka apolisi kumaphedwa zigawenga zomwe zimadetsa nkhawa pazachitetezo cha moyo katundu wawo 
  chitetezo ndiye gwero la chitukuko cha uliwonse mabizinesi zipembedzo ufulu wa ngakhaleso zomangamanga zimayenda pakakhala chitetezo chokwanira amapanga zinthu mtima uli mmalo adatero mtambo 
  adati pulani ya apolisiyi singatheke pokhapokha boma litaikapo mtima powapatsa zipangizo zokwanira zogwirira ntchito yawo kuwaganizira pankhani ya umoyo makhalidwe 
  mwa zina mtambo adati apolisi amasowa chilimbikitso kaamba kakuti malipiro omwe amalandira ogwetsa mphwayi zomwe zimawafoola nkhongono nyumba zomwe amakhalamo nzosaoneka amagwira ntchito popanda zodzitetezera 
  zina apolisi amalephera kupita kukagwira ntchito yawo kaamba kosowa mayendedwe cha nkhani za mafuta galimoto apolisi amapezeka akugwira ntchito mmalo zipolowe alibe zodzitetezera choncho sangagwire ntchito momwe akadagwirira nawo amafuna kudziteteza adatero mtambo 
",LAW/ORDER
ID_KlClpqGy,"  escom isayerekeze kukweza magetsibanda makina amagetsi escom zomwe wa zachuma kukampani ya magetsi mdziko muno ya escom delano ulanje adauza wailesi ya mbc bungweli likweza magetsi posakhalitsa wa bungwe loona za ufulu wa la malawi watch billy banda wati kampaniyi losayesere zokweza magetsi 
  lachinayi ulanje adakanira the nation sangabwerezenso amene adalankhula mbc kotero tilankhule mneneri wa bungweri 
   chisale watuluka nkumangidwanso   sipakala waimitsa nyumba ya malamulo   chakwera akwanitse malonjezohrdc mneneri wa bungweli george mituka adati sizoona pali chikonzero chokweza magetsi 
  pali kukanirana kotero komabe banda wati chipongwe bungweri likweze magetsi pamene akuvutika nkhani zachuma 
  chuma sichidapole bungweli lingakweze magetsi ndiye zonse zikwera mtengo boma likuyesetsa zinthu ziziyenda pamene akufuna kukweza magetsi ndiye kuyenda kwake atero ndiye akusemphana zomwe boma likuchita azisangalala momwe zinthu zikuyendera amabungwe tikuti ayi adatero banda 
  banda adati sanganeneretu chomwe bungwe lake lichite escom ikweze magetsi wati adzawona chomwe angachite 
  kuyambira may chaka chatha magetsi akwera katatu zomwe zachititsa zinthu zikwere mitengo 
  zikuchitika pamene magetsi akungozima mdziko muno 
  sabata zingapo zapitazo adadzudzula kampaniyo ikuononga ndalama pogula galimoto za k1.4 biliyoni akhala akudandaula kuzimazima kwa magetsi 
",ECONOMY
ID_KlkVNUKR,"  boma lipereka mavidiyo jb lutepo ku acb boma lachinayi lidati lapereka kubungwe lothana ziphuphu la anti corruption bureau acb mavidiyo mtsogoleri wakale wadziko lino joyce banda akukambirana oswald lutepo yeme akumuganizira ndiye adasolola ndalama za kashigeti zochulukitsitsa 
  bungwe la acb lachinayi lomwelo lidati silidalandire mavidiyowo ofesi ya banda idati siyidaone chikalata cha bomacho ayankhepo kanthu 
   chisale watuluka nkumangidwanso   sipakala waimitsa nyumba ya malamulo   chakwera akwanitse malonjezohrdc chikalatacho chimene chidali patsamba la boma la internet chidati mafilimuwo alipo 23 awiriwo ankakumana za boma za sanjika chikoko bay kamuzu palace mzuzu state lodge 
  chikalatacho chidati zina awiriwo amakumana okhaokha pena pamakhala angapo kuphatikizapo atsogoleri chipani cha pp 
  wachiwiri kwa wa acb reyneck matemba adati bungwelo silidalandire mafilimuwo sakudziwa kalikonse pankhaniyo 
  ndafunsa bwana wanga wa acb ngakhalenso ofufuza amene akutsata nkhaniyi onse akuti sakudziwapo kanthu adatero matemba 
  mthandizi wa banda andekuche chanthunya adati sadachione chikalatacho sangayankhepo kanthu 
  lutepo adali mwa chipani cha pp pomwe chinali mboma boma latulutsa chikalatacho patatha sabata ziwiri kuhokera pomwe lutepo adauza wailesi ya zodiak aulula banda za momwe awiriwo amagwirizanirana kupakula ndalama zaboma 
  wa oimira boma pamilandu mary kachale adati lutepo amayenera kukanenera kukhoti 
",LAW/ORDER
